source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	source
wikipathways	WP2113	Type III interferon signaling	partOf	reactome	R-HSA-168256	Immune System	manual	compath
wikipathways	WP2113	Type III interferon signaling	partOf	reactome	R-HSA-913531	Interferon Signaling	manual	compath
wikipathways	WP497	Urea cycle and metabolism of amino groups	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-70635	Urea cycle	partOf	wikipathways	WP497	Urea cycle and metabolism of amino groups	manual	compath
wikipathways	WP497	Urea cycle and metabolism of amino groups	partOf	reactome	R-HSA-71291	Metabolism of amino acids and derivatives	manual	compath
wikipathways	WP3888	VEGFA-VEGFR2 Signaling Pathway	skos:exactMatch	reactome	R-HSA-4420097	VEGFA-VEGFR2 Pathway	manual	compath
wikipathways	WP3871	Valproic acid pathway	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-5365859	RA biosynthesis pathway	partOf	wikipathways	WP716	Vitamin A and Carotenoid Metabolism	manual	compath
wikipathways	WP716	Vitamin A and Carotenoid Metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP716	Vitamin A and Carotenoid Metabolism	partOf	reactome	R-HSA-196854	Metabolism of vitamins and cofactors	manual	compath
wikipathways	WP1533	Vitamin B12 Metabolism	partOf	reactome	R-HSA-196741	Cobalamin (Cbl, vitamin B12) transport and metabolism	manual	compath
wikipathways	WP1533	Vitamin B12 Metabolism	partOf	reactome	R-HSA-1430728	Metabolism	manual	compath
reactome	R-HSA-3296469	Defects in cobalamin (B12) metabolism	partOf	wikipathways	WP1533	Vitamin B12 Metabolism	manual	compath
wikipathways	WP1533	Vitamin B12 Metabolism	partOf	reactome	R-HSA-196854	Metabolism of vitamins and cofactors	manual	compath
wikipathways	WP1531	Vitamin D Metabolism	skos:exactMatch	reactome	R-HSA-196791	Vitamin D (calciferol) metabolism	manual	compath
reactome	R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	partOf	wikipathways	WP4149	White fat cell differentiation	manual	compath
wikipathways	WP4149	White fat cell differentiation	partOf	reactome	R-HSA-1266738	Developmental Biology	manual	compath
wikipathways	WP428	Wnt Signaling	skos:exactMatch	reactome	R-HSA-195721	Signaling by WNT	manual	compath
reactome	R-HSA-195721	Signaling by WNT	partOf	wikipathways	WP399	Wnt Signaling Pathway and Pluripotency	manual	compath
reactome	R-HSA-435368	Zinc efflux and compartmentalization by the SLC30 family	partOf	wikipathways	WP3529	Zinc homeostasis	manual	compath
reactome	R-HSA-442380	Zinc influx into cells by the SLC39 gene family	partOf	wikipathways	WP3529	Zinc homeostasis	manual	compath
reactome	R-HSA-435354	Zinc transporters	partOf	wikipathways	WP3529	Zinc homeostasis	manual	compath
wikipathways	WP411	mRNA Processing	partOf	reactome	R-HSA-72172	mRNA Splicing	manual	compath
reactome	R-HSA-194441	Metabolism of non-coding RNA	partOf	wikipathways	WP411	mRNA Processing	manual	compath
reactome	R-HSA-72172	mRNA Splicing	partOf	wikipathways	WP411	mRNA Processing	manual	compath
reactome	R-HSA-75067	Processing of Capped Intronless Pre-mRNA	partOf	wikipathways	WP411	mRNA Processing	manual	compath
wikipathways	WP411	mRNA Processing	partOf	reactome	R-HSA-8953854	Metabolism of RNA	manual	compath
reactome	R-HSA-72187	mRNA 3'-end processing	partOf	wikipathways	WP411	mRNA Processing	manual	compath
reactome	R-HSA-72163	mRNA Splicing - Major Pathway	partOf	wikipathways	WP411	mRNA Processing	manual	compath
reactome	R-HSA-72165	mRNA Splicing - Minor Pathway	partOf	wikipathways	WP411	mRNA Processing	manual	compath
reactome	R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	partOf	wikipathways	WP411	mRNA Processing	manual	compath
reactome	R-HSA-77595	Processing of Intronless Pre-mRNAs	partOf	wikipathways	WP411	mRNA Processing	manual	compath
wikipathways	WP2338	miRNA Biogenesis	skos:exactMatch	reactome	R-HSA-203927	MicroRNA (miRNA) biogenesis	manual	compath
wikipathways	WP400	p38 MAPK Signaling Pathway	skos:exactMatch	reactome	R-HSA-171007	p38MAPK events	manual	compath
wikipathways	WP4524	The alternative pathway of fetal androgen synthesis	partOf	reactome	R-HSA-193048	Androgen biosynthesis	manual	compath
wikipathways	WP4297	Thiamine metabolic pathways	partOf	reactome	R-HSA-196819	Vitamin B1 (thiamin) metabolism	manual	compath
wikipathways	WP4507	Molybdenum cofactor (Moco) biosynthesis	skos:exactMatch	reactome	R-HSA-947581	Molybdenum cofactor biosynthesis	manual	compath
wikipathways	WP4506	Tyrosine Metabolism	skos:exactMatch	reactome	R-HSA-1430728	Metabolism	manual	compath
wikipathways	WP4506	Tyrosine Metabolism	partOf	reactome	R-HSA-71291	Metabolism of amino acids and derivatives	manual	compath
wikipathways	WP4537	Hippo-Yap signaling pathway	partOf	reactome	R-HSA-2028269	Signaling by Hippo	manual	compath
wikipathways	WP428	Wnt Signaling	skos:exactMatch	wikipathways	WP363	Wnt Signaling Pathway (Netpath)	manual	compath
wikipathways	WP61	Notch Signaling Pathway Netpath	skos:exactMatch	wikipathways	WP3845	Canonical  and Non-canonical Notch signaling	manual	compath
wikipathways	WP106	Alanine and aspartate metabolism	partOf	wikipathways	WP3925	Amino Acid metabolism	manual	compath
wikipathways	WP384	Apoptosis Modulation by HSP70	partOf	wikipathways	WP254	Apoptosis	manual	compath
wikipathways	WP1772	Apoptosis Modulation and Signaling	partOf	wikipathways	WP254	Apoptosis	manual	compath
wikipathways	WP2507	Nanomaterial induced apoptosis	partOf	wikipathways	WP254	Apoptosis	manual	compath
wikipathways	WP45	G1 to S cell cycle control	partOf	wikipathways	WP179	Cell Cycle	manual	compath
wikipathways	WP2453	TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc)	partOf	wikipathways	WP78	TCA Cycle (aka Krebs or citric acid cycle)	manual	compath
wikipathways	WP545	Complement Activation	partOf	wikipathways	WP558	Complement and Coagulation Cascades	manual	compath
wikipathways	WP75	Toll-like Receptor Signaling Pathway	skos:exactMatch	wikipathways	WP3858	Toll-like Receptor Signaling related to MyD88	manual	compath
wikipathways	WP501	GPCRs, Class C Metabotropic glutamate, pheromone	partOf	wikipathways	WP117	GPCRs, Other	manual	compath
wikipathways	WP455	GPCRs, Class A Rhodopsin-like	partOf	wikipathways	WP117	GPCRs, Other	manual	compath
wikipathways	WP334	GPCRs, Class B Secretin-like	partOf	wikipathways	WP117	GPCRs, Other	manual	compath
wikipathways	WP58	Monoamine GPCRs	partOf	wikipathways	WP455	GPCRs, Class A Rhodopsin-like	manual	compath
wikipathways	WP422	MAPK Cascade	partOf	wikipathways	WP382	MAPK Signaling Pathway	manual	compath
wikipathways	WP2873	Aryl Hydrocarbon Receptor Pathway	skos:exactMatch	wikipathways	WP2586	Aryl Hydrocarbon Receptor Netpath	manual	compath
wikipathways	WP47	Hedgehog Signaling Pathway Netpath	skos:exactMatch	wikipathways	WP4249	Hedgehog Signaling Pathway	manual	compath
